Id,Name,Label,IsOwnedByProfile,PermissionsSendExternalEmailAvailable,PermissionsSendSitRequests,PermissionsServiceExcellencePlatformUser,PermissionsSetAdvancedOptimizationFilters,PermissionsSetupAgentBuilder,PermissionsSetupAgentUser,PermissionsShareFilesWithNetworks,PermissionsShareInternalArticles,PermissionsShowCompanyNameAsUserBadge,PermissionsShowExplanationsForCandidateResults,PermissionsShowPlannedRoute,PermissionsShowPreWorkBriefGA,PermissionsSimpleCsvDataImportUser,PermissionsSkipIdentityConfirmation,PermissionsSlackFromTableau,PermissionsSolutionImport,PermissionsStageManagementDesignUser,PermissionsStdAutomaticActivityCapture,PermissionsSubmitMacrosAllowed,PermissionsSubscribeDashboardRolesGrps,PermissionsSubscribeDashboardToOtherUsers,PermissionsSubscribeReportRolesGrps,PermissionsSubscribeReportsRunAsUser,PermissionsSubscribeReportToOtherUsers,PermissionsSubscribeToLightningDashboards,PermissionsSubscribeToLightningReports,PermissionsSuitesAgentEscalationPerm,PermissionsTableauCreateDashboard,PermissionsTableauCreateVisualization,PermissionsTableauCreateWorkspace,PermissionsTableauShareSnapshot,PermissionsTableauViewDashboard,PermissionsTableauViewVisualization,PermissionsTableauViewWorkspace,PermissionsTerritoryOperations,PermissionsTraceXdsQueries,PermissionsTransactionalEmailSend,PermissionsTransferAnyCase,PermissionsTransferAnyEntity,PermissionsTransferAnyLead,PermissionsTwoFactorApi,PermissionsUmaEditConsentSettings,PermissionsUmaQueryCMSEmailContent,PermissionsUMAStandaloneUserPerm,PermissionsUMAWebTrackingSetup,PermissionsUnifiedCatalogAdminPerm,PermissionsUnifiedCatalogAgentPerm,PermissionsUnifiedCatalogDesignGAPerm,PermissionsUnifiedCatalogRuntimePerm,PermissionsUnifiedEHDViewer,PermissionsUpdateReportTypeReferences,PermissionsUpdateWithInactiveOwner,PermissionsUseAnyApiAuth,PermissionsUseAssistantDialog,PermissionsUseInboxSchedulingOnBehalfOf,PermissionsUseMySearch,PermissionsUseQuerySuggestions,PermissionsUserCanDeployStore,PermissionsUseRestrictedTheme,PermissionsUserHasSendToListFilterAccess,PermissionsUserInteractionInsights,PermissionsUseServiceCatalogForGuest,PermissionsUseServicePartReturn,PermissionsUseSetupWithAgentforce,PermissionsUseSubscriptionEmails,PermissionsUseSvcCatalog,PermissionsUseTeamReassignWizards,PermissionsUseTeamsForEmployee,PermissionsUseTeamsForItSrvcs,PermissionsUseTemplatedApp,PermissionsUseWebLink,PermissionsVideoConferenceMeetUser,PermissionsVideoConferenceTeamsUser,PermissionsVideoConferenceZoomUser,PermissionsViewAccessPolicies,PermissionsViewAgtfrceAnlytDshbrd,PermissionsViewAllActivities,PermissionsViewAllCalls,PermissionsViewAllCustomSettings,PermissionsViewAllData
0PS4O000000vMbWWAU,X00e4O000001ADhdQAG,00e4O000001ADhdQAG,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
0PS4O000000vMnbWAE,Part_Tests_and_Repairs,Part Tests and Repairs,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000vMqVWAU,Access_to_probe_repair_opps,Access to probe repair opps,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000vMqzWAE,RMA_Action_without_approval_permissions,RMA Action (without approval permissions),false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000vMrYWAU,Service_Contract_Start_and_End_Date_Only,Service Contract - Start and End Date Only,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000vMvQWAU,Warranty_claims_and_products,Warranty claims and products,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000vN2gWAE,Edit_Account_Supervisor_Field_ONLY,Edit Account Supervisor Field ONLY,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000vN2lWAE,Outright_Only_Checkbox_for_Parts,Outright Only Checkbox for Parts,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000zpKnWAI,Intercompany_Transfers_Object,Intercompany Transfers Object,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000zpLlWAI,Return_from_Sale_RMA,Return from Sale RMA,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000zpNhWAI,Chargent_Admin_Base,Chargent Admin (Base),false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000zpNiWAI,Chargent_User_Base,Chargent User (Base),false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000zpNjWAI,Permission_Set_for_Payment_Request_Base,Permission Set for Payment Request (Base),false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000zpNmWAI,Chargent_Admin_Orders,Chargent Admin (Orders),false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000zpNnWAI,Chargent_User_Orders,Chargent User (Orders),false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000zpNoWAI,Permission_Set_for_Payment_Request_Chargent_Orders,Permission Set for Payment Request (Chargent Orders),false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000zpNwWAI,X00e4O000000uOjhQAE,00e4O000000uOjhQAE,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false
0PS4O000000zpRyWAI,Invoice_Permissions,Invoice Permissions,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
0PS4O000000zpS8WAI,Trigger_Handlers,Trigger Handlers,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
